elogio_ou_queixa.4,grupo.4,motivo.4,p5,comentario_p5
QUEIXA,HOTELARIA,LIMPEZA,2.0,"Limpeza muito superficial, e quando entra no quarto"
QUEIXA,MANUTENÇÃO,ESTRUTURA,1.0,"O banheiro do quarto estava entupido quando cheguei e só apareceu alguém pra resolver apenas no dia em que eu já ia embora, mesmo tendo sido solicitado várias vezes até mesmo antes de eu chegar, pela outra paciente que estava no mesmo quarto"
QUEIXA,NUTRIÇÃO,FALTA DE ALIMENTAÇÃO,3.0,"No ponto de alimentação, a única questão é que me deram alta em torna das 08h da manhã, mas não me serviram café da manhã...tinha a impressão que queriam que fosse embora pra liberação do leito"
QUEIXA,HOTELARIA,ENXOVAL,2.0,"No CTI foi maravilhoso só o banheiro que edtava alagando e corria risco de escorregar dentro do banheiro
Ja no quarto a cama que mru pai ficou era péssima não recebia nem os comandos
Ja o enxoval estava em falta de lençol,o paciente que estava internado no quarto com meu pai deu um kit de lençol pro meu pai. Toalha tava em falta"
QUEIXA,HOTELARIA,LIMPEZA,3.0,"A limpeza as vezes só passava pegava minha digital e nem o lixo tirava,os outros  serviços foi tudo bom."
QUEIXA,HOTELARIA,LIMPEZA,1.0,"O quarto ficava imundo, não reativaram o lixo e nem limpavam o banheiro. Passava o dia inteiro sem limpeza. A comida era boa e vinha no horário certo. Dividi o quarto com outro casal que também havia ganhado bebê, e ficou bem apertado. Não tinha onde meu esposo se acomodar, pois a cadeira era dura e barulhenta. Ela só cabia na porta do banheiro, e toda hora ele precisava acordar para afastá-la quando íamos usar o único banheiro."
QUEIXA,MANUTENÇÃO,ESTRUTURA,3.0,"A estrutura é  precisa de manutenção e o quarto precisa ter mais privacidade, a cama fica muito exposta para que fica no primeiro leito. Precisa ser mais reservado."
QUEIXA,MANUTENÇÃO,ESTRUTURA,2.0,"O banheiro muito velho e necessitando de manutenção, não aparecendo limpeza, fiz apenas uma refeição e a comida estava fria !!! O quarto ok, mas a estrutura hospital precisando de reparos e manutenção!!!!"
QUEIXA,MANUTENÇÃO,ESTRUTURA,1.0,A Privada do Banheiro ficou entupida por 2 dias. Ninguém foi desentupir
QUEIXA,HOTELARIA,LIMPEZA,1.0,"Hospital extremante sujo, da entrada até ao quarto da enfermeira pré parto. O hospital sujo, a moça da limpeza passava no quarto e pedia o dedo. Mas o banheiro deixou a desejar, após o parto no momento do banho, ela demorou muito para vir higienizar. O quarto era compartilhado, enfermaria. O sangue ficou no chão por um bom tempo."
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,Pouca quantidade de água que deixava para os pacientes no quarto.
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"Apenas na alimentação. Meu filho tem restrição alimentar, tanto no gosto, quanto na forma. Pedimos que o servisse macarrão penne. Trouxeram espaguete e disseram que não tinha o penne, mas na enfermaria ao lado, o outro menino comeu penne. Penso que trocaram os pedidos e depois não quiseram consertar o erro. Mentira nunca é um bom caminho."
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"Comida estava muito ruim, de resto tudo ok"
QUEIXA,HOTELARIA,LIMPEZA,3.0,A limpeza presida ter mas atenção
QUEIXA,MANUTENÇÃO,ESTRUTURA,2.0,"O pessoal da lavanderia levou uma peça de uso próprio e apesar do pedido de devolução, nunca devolveram. A alimentação (almoço é servido muito tarde), o enxoval está muito usado precisando ser trocado. Os banheiros estão com a tubulação hidráulica defeituosa e apesar das reclamações não tomam providências."
QUEIXA,HOTELARIA,LIMPEZA,3.0,Utilização de produtos muitos fortes nos banheiros
QUEIXA,HOTELARIA,LIMPEZA,3.0,A PACIENTE INFORMA DEMORA AO SER ACIONADA A EQUIPE
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,NUTRIÇÃO,TEMPO DE ESPERA,5.0,"Vamos lá, então as enfermeiras foram bem tranquilas mas poderia ter sido melhor demorou muito pra ta me meditando, demorou de mais pra ter uma alimentação."
QUEIXA,HOTELARIA,ENXOVAL,2.0,"Ruim, não  deram coberta, pos cirurgia a pessoa sente muito frio, e o quarto já era extremamente frio,e muito longe da enfermagem"
QUEIXA,HOTELARIA,LIMPEZA,3.0,Ao voltar da cirugía acabei vomitando no chao no qual nao apareceu ninguem para limpar ou dar qualquer tipo de asistencia mesmo agente chamando
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,Alimentação deixa a desejar
QUEIXA,HOTELARIA,LIMPEZA,4.0,Acho que estava faltando funcionários oq a limpeza estava a desejar  .
QUEIXA,HOTELARIA,LIMPEZA,2.0,"Banheiro sempre sujo! 
Pedi pra limpar e demorava muito ou até mesmo não limpavam"
QUEIXA,HOTELARIA,LIMPEZA,2.0,Banheiro extremamente sujo.
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,ENXOVAL,3.0,Solicitei para trocar os lençóis da cama não vieram tive que pedir várias vezes.
QUEIXA,HOTELARIA,LIMPEZA,3.0,Banheiro mal higienizado. Não teve troca de roupas de cama.
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Não foi insatisfação e sim uma observação quanto ao almoço e a higiene no quarto após o paciente ter  praticado uma sessão de vômitos e tbem nas poltronas da sala de espera dos acompanhes no andar do Centro Cirúrgico. 
São observações que podem ser melhoradas."
QUEIXA,NUTRIÇÃO,QUALIDADE,4.0,Achei  comida com muito sal
QUEIXA,HOTELARIA,LIMPEZA,1.0,"O banheiro desse a hora que fui no quarto estava com um cheio muito ruim, não dava pra deixar a porta aberta, pois estava insuportável, passei o dia todo e a noite toda lá, pessoal sempre ia só pra tirar o lixo, mas não mexia no banheiro, só foi resolvido quando pedi para limparem, ai foram, mas somente jogaram um produto com cheiro no chão e passado um pano e jogado um produto sem nem limpar o vaso. O banheiro não foi lavado.
Questão da alimentação, esqueceram de mandar comida pra mim nos horários das refeições e pra meu acompanhante, e ei estava em jejum a muitas joras já antes e depis do procedimento, eu pedi, falaram que iriam trazer, mas esqueceram novamente. Pedi denovo pra próxima pessoa que entrou no quarto, ai sim levaram, mas precisei ficar pedindo. Um descaso total, pois pago bem caro no plano de saúde para estar implorando refeição que é minha por direto e para a limpeza do banheiro que é essencial."
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,A minha insatisfação é sobre a comida! Sem sabor.
QUEIXA,HOTELARIA,QUALIDADE,3.0,Muita gente e poucos funcionários para suprir a demanda
QUEIXA,HOTELARIA,LIMPEZA,3.0,Precisa ter mais frequência da limpeza dos quartos
QUEIXA,HOTELARIA,ENXOVAL,1.0,"Não recebi, toalha, não recebi kit higiene, fiquei toda suja esperando um bata nova"
QUEIXA,HOTELARIA,TEMPO DE ESPERA,3.0,a demora foi muito grande
QUEIXA,HOTELARIA,LIMPEZA,3.0,Banheiro para tomar banho cheio água  e sujo
QUEIXA,HOTELARIA,LIMPEZA,2.0,"Equipe de limpeza 
Não ia regurlamente"
QUEIXA,MANUTENÇÃO,ESTRUTURA,3.0,"O hospital tem uma boa estrutura, mas acredito que precise de reforma, principalmente nos banheiros."
QUEIXA,MANUTENÇÃO,MOBILIA,3.0,A cadeira de acompanhante estava quebrada e pelo relatado está há tempos
QUEIXA,HOTELARIA,LIMPEZA,3.0,A PACIENTE INFORMA QUE ACHOU O SEU QUARTO E BANHEIRO NÃO HAVIAM SIDO HIGIENIZADOS ADEQUADAMENTE.
QUEIXA,HOTELARIA,LIMPEZA,3.0,Banheiros sujo e poucos funcionários de limpeza
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,Alimentação muito ruim
QUEIXA,MANUTENÇÃO,MOBILIA,3.0,Cama hospitalar estava quebrada.
QUEIXA,HOTELARIA,LIMPEZA,1.0,Tomei banho e me enxuguei com um lençol que tava lá. A alimentação não foi de todo ruim. Mas as condições de limpeza estavam pessimas
QUEIXA,HOTELARIA,LIMPEZA,2.0,"QUARTO SUJO, BANHEIRO SUJO E INCONVENIÊNCIA PRA PEGAR A DIGITAL DA PACIENTE"
QUEIXA,HOTELARIA,QUALIDADE,3.0,Melhorar mas um pouco
QUEIXA,NUTRIÇÃO,QUALIDADE,2.0,"5 limpeza, a sra muito gentil
3 enxoval, ok para aa necessidades, porem estava frio e so veio cobertor apos algum tempo
2 Alimetacao, apos um dia inteiro sem comer, veio um pão murcho, e não veio almoço para o meu acompanhante quebpassou o dia todo comigo
5 Estrutura, gostei"
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"Não achei a quantidade do leito boa ,a comida , o café da manhã pão duro"
QUEIXA,MANUTENÇÃO,INFILTRAÇÃO,3.0,"Meu quarto estava com vazamento na pia, informei a equipe e a manutenção arrumou rápido porém mantiveram eu e minha bebe de 2dias dentro"
QUEIXA,HOTELARIA,LIMPEZA,2.0,"Limpeza não passou no quarto 
Só depois de reclamar 
Comida sem sal.
Enxoval e estrutura ok"
QUEIXA,HOTELARIA,LIMPEZA,3.0,Lençol sujo
QUEIXA,HOTELARIA,QUALIDADE,3.0,O Hospital está mal cuidado
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,QUALIDADE,,
QUEIXA,HOTELARIA,LIMPEZA,3.0,O banheiro estava fedendo muito acho que pelo ralo
ELOGIO/QUEIXA,MANUTENÇÃO,ESTRUTURA,2.0,"A equipe da limpeza sao muito gentis e prestativas!

A estrutura é ruim!

Espaço muito pequeno para tres pessoas: paciente, acompanhante e bebe! Mais o carrinho e bolsas... Foi decepcionante... 

Um absurdo que o plano me induziu a ter o parto na rede propria e passar por isso! Alguns hospitais credenciados simplesmente se recusaram aceitar o plano de vcs por falta de pagamento!"
QUEIXA,HOTELARIA,LIMPEZA,3.0,"O lixo do meu quarto ficou transbordando de um dia para o outro,demorou a recolher"
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Quando chega toma o banho pré operatório o banheiro não estava limpo, o que foi desconfortável e anti higiênico"
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"Alimentação fraca, solicitei a troca de enxoval pois o que eu estava sujou de sangue, porem a troca nao foi realizada, ganhei alta e o enxoval sujo ficou"
QUEIXA,NUTRIÇÃO,QUALIDADE,2.0,"Ele não fez cirurgia primeiramente, foi internado por quadro de pneumonia.
Comida pessima qualidade 
Quanto a chegada tudo ok.
Demora nas trocas e falta fraldas"
QUEIXA,MANUTENÇÃO,AR COND,3.0,"O ar condicionado do centro cirúrgico onde realizei o procedimento e do quarto que fiquei depois do parto estava com defeito, por isso estava muito quente, me senti desconfortável.
Comunicamos o que estava acontecendo, a equipe técnica veio consertar, mais minutos depois o problema voltou.
Os elevadores estavam em serviços, só 2 funcionavam, aguardei mais de 15min pra conseguir descer após a alta."
QUEIXA,HOTELARIA,LIMPEZA,2.0,"O banheiro da enfermaria estava, no dia, que estava internado, com o lixo até a tampa...o cheiro ruim muito forte"
QUEIXA,HOTELARIA,QUALIDADE,1.0,"Atendimento péssimo, equipe nada profissional e desqualificada, do técnico ao médico"
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"limpesa  ok   
estrutura ok
enxoval ok

mas a alimentação  foi  orrivel  eu cheguei no hospital 6 horas da manhã para me enterna para a cirurgia  eu estava em jejum desda noite passada  e depois da cirurgia  nao veio comida so veio um copo de suco um iogurte e 2 bolacha"
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,referente alimentação muito ruim
QUEIXA,HOTELARIA,ENXOVAL,3.0,"A PACIENTE RELATA QUE DURANTE SUA INTERNAÇÃO SOLICITOU UM TRAVESSEIRO, MAS RECEBEU ALTA E ESSE TRAVESSEIRO NÃO CHEGOU."
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,ENXOVAL,3.0,Demora pra trazer enxoval
QUEIXA,NUTRIÇÃO,FALTA DE ALIMENTAÇÃO,3.0,Nao da cafe al acopanhante
QUEIXA,HOTELARIA,QUALIDADE,3.0,Muitas horas pouco bagunçada e faltou alguns equipamentos
QUEIXA,HOTELARIA,LIMPEZA,3.0,O quarto tinha que chamar sempre pra poder limpar
QUEIXA,HOTELARIA,QUALIDADE,2.0,"A PACIENTE RELATA QUE NÃO HAVIA LENÇOIS, A ESTRUTURA DO HOSPITAL ERA PÉSSIMA E O AR CONDICIONADO ALÉM DE NÃO FUNCIONAR ESTAVA PRESO COM FITA CREPE."
QUEIXA,HOTELARIA,LIMPEZA,3.0,"* Limpeza indiferente 
* Alimentação pesada para um pós cirúrgico 
* Enxoval indiferente 
* Estrutura indiferente"
QUEIXA,HOTELARIA,LIMPEZA,3.0,A limpeza deixa um pouco a desejar mas no mais tudo certo
QUEIXA,HOTELARIA,LIMPEZA,1.0,"Profissionais ótimos , mas o hospital sujo, muito sujo
Sujeira feia, mesa da recepção com 1kg de sujeira, chão com sujeira visível, assustador e banheiros com vasos entupidos"
QUEIXA,HOTELARIA,LIMPEZA,3.0,Limpeza muita demora para limpar e secar o banheiro
QUEIXA,HOTELARIA,LIMPEZA,3.0,O banheiro  estava com a fechadura quebrada e demora muito a virem limpar
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,3.0,720251016wamid.HBgNNTUxMTk4MjU3NDQ4MRUCABIYIEFDM0FCOUJDMzg0QkFFQ0QzQUYzNzc3QzIzMUJBREQ0AA.ogg
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,1.0,"A cama não me cabia, quartos muito apertados"
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,3.0,Tinha cobertores rasgado e MT pequeno sem travesseiro
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,5.0,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,4.0,
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Não  são todos os profissionais da limpeza,mas alguns demoram muito tempo para retirar o lixo,algumas vezes batiam a foto e não  recolhiam o lixo,mas reforçando não são todos,sempre há exceções."
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Horário da limpeza. Paciente dormindo durante a noite e a funcionária fazendo a limpeza, fazendo muito barulho"
QUEIXA,HOTELARIA,,,
QUEIXA,HOTELARIA,,5.0,
QUEIXA,HOTELARIA,,4.0,
QUEIXA,HOTELARIA,,,
QUEIXA,HOTELARIA,,4.0,
QUEIXA,HOTELARIA,,5.0,
QUEIXA,HOTELARIA,,5.0,
QUEIXA,HOTELARIA,ENXOVAL,,
QUEIXA,HOTELARIA,LIMPEZA,2.0,"Os banheiros eram sujos, molhados, e  a enfermaria sujae o lixo ficava cheio , demoravam a retirar."
QUEIXA,HOTELARIA,TEMPO DE ESPERA,2.0,Demora um pouco
QUEIXA,MANUTENÇÃO,QUALIDADE,2.0,"As trocas das toalhas não eram diárias, faltava materiais básicos como copos para os pacientes beberem água, o piso do hospital é muito liso, principalmente do banheiro, o que fez minha mãe sofrer uma queda porque não tinha protetor anti derrapante no banheiro, além disso existia um vazamento no sanitário o que deixava o banheiro molhado."
QUEIXA,HOTELARIA,LIMPEZA,2.0,Falta higiene
QUEIXA,HOTELARIA,LIMPEZA,3.0,Limpeza não é tão bem feita nos momentos em que presenciei
QUEIXA,MANUTENÇÃO,QUALIDADE,3.0,"Cumpre destacar que a equipe de limpeza manteve o ambiente em perfeitas condições de higienização. O enxoval encontrava-se adequadamente limpo, contudo, foi necessário que eu mesma realizasse a troca da roupa de cama, visto que a profissional responsável deixou o material no quarto e ausentou-se sem concluir o serviço.

No que tange à alimentação, esta se mostrou insatisfatória, uma vez que o hospital não conta com acompanhamento nutricional, o que compromete a qualidade e a adequação das refeições oferecidas aos pacientes.

A estrutura física do hospital também apresentou falhas relevantes, em especial no banheiro, cujo piso é escorregadio, expondo os pacientes a risco de acidentes. Ademais, ao utilizar o chuveiro, a água não escoava de forma adequada, ocasionando o alagamento do banheiro e agravando o risco de queda."
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,A alimentação muito a desejar
QUEIXA,MANUTENÇÃO,QUALIDADE,3.0,"A alimentação tudo ok, o enxoval tbm.
A estrutura fiquei insatisfeita no banheiro pois o piso molhado fica deslizante e não tinha nenhum pano para enxugar os pés, fiz o pedido aí trouxeram."
QUEIXA,HOTELARIA,ENXOVAL,3.0,Demorou pra trocar meus lençóis e outras coisas
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"A comida não é boa. 
E ficam bipando a cada 1 hora , sem condições de repouso pós cirurgico"
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Melhorar a limpeza do quarto, colocar água quente no chuveiro, falta mais segurança no banheiro."
QUEIXA,NUTRIÇÃO,TEMPO DE ESPERA,3.0,"A alimentação demorou pra chegar... Considerando que minha tia passou o dia fazendo exames, e ao fim do dia teve que ficar internada. Tive que ficar no pé de um e de outro pra conseguir o jantar dela. Que só queriam liberar com a internação, que demorou e muito pra conseguir um quarto temporário. Minha tia de 89 anos passou o dia inteiro no hospital sem sequer um lanche. 
Quanto à estrutura... O local que os pacientes ficam aguardando pra receber medicamento estava caótico, tiveram que levar a cadeira de rodas que estava dando suporte a minha tia, mesmo que ela estivesse esperando pra fazer outros exames. Além disso, no local não existe sequer um banquinho ou cadeira para o acompanhante... Tive que passar o dia em pé ao lado dela, pois a mesma não podia ficar sozinha.
Quanto à limpeza, não tenho nada a reclamar.
Quanto à comunicação no setor de enfermaria... O atendimento pra minha tia de 89 anos foi muito falho, tive que ficar pedindo pra um enfermeiro e outro pra poder colocar o soro/medicamento. Parecia que ninguém queria atendê-la. 
Quanto a enxoval... Nada a reclamar."
QUEIXA,HOTELARIA,LIMPEZA,1.0,"Servisse limpeza e pessimo, não limpam direito os cantos ficam cheio de poeira e o banheiro são horríveis, sujos, lençóis e roupão vem velhos rasgados e sujos, cheirando a suor e manchados de sangue, é simplesmente nojentos
Alimentação é ruim e de mal qualidade"
QUEIXA,NUTRIÇÃO,QUALIDADE,,
QUEIXA,NUTRIÇÃO,TEMPO DE ESPERA,3.0,Como eu falei a cirurgia atrasou aí não tive alimentação na mesma
QUEIXA,HOTELARIA,LIMPEZA,1.0,"Alimentação não recebi, mesmo dizendo que estava com fome, 
Limpeza do quarto horrível 
Cheiro forte de urina 
Roupa de cama manchada, um mal cheiro no quarto insuportável"
