elogio_ou_queixa,grupo,motivo,comentario_p1
QUEIXA,TOTEM,ACOLHIMENTO,"Não teve apoio no totem, não vi porteiro, recepcionista atendeu normalmente, maqueiro também 
Nada de mais"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Muita gente, confundiram horário"
ELOGIO,ADMINISTRATIVO,QUALIDADE,Humor da recepcionista... As enfermeiras foram legais
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora atendimento
QUEIXA,TOTEM,FALHA NO APARELHO,Falha no totem
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Demora no atendimento, a recepção esqueceu de pegar minha ficha, cirurgia estava marcada para as 9:00 cheguei as 07:00 mas so fui ser operado as 13:00"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Estava agendado para um horário específico, eu cheguei no horario e mesmo assim fiquei plantado la por mais de 1 hora aguardando"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Eu moro em Açu RGN. O meu  convênio não é inpresarial. Então aqui em Assú não tem nada pra mim atender nem fazer os exames. Que o médico passa para mim tenho que ir para Ipanguaçu ou Mossoró gasto muito com ombustivel.e outra coisa e se faço.
Não tem como fazer exame s na minha cidade Assú, e tenho que me deslocar sempre para Mossoró e tive problemas em fazer uma ressonância de próstata porém a Wilson Rosado não fez devido incompatibilidade dos nomes dos exames."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"O Hapvida estar deixando a desejar com relação a médicos estar crescendo porém não estar suportando o tanto de gente médicos que atendem nas pressas e isso não pode acontecer ! 

É melhor contratar mais médicos e atender bem os pacientes do que os médicos ficaram agoniados em atender rápido os pacientes isso não existe"
QUEIXA,ADMINISTRATIVO,QUALIDADE,Abertura de atendimento.  Tive problemas de jogar de um lado pra outro
QUEIXA,RECEPÇAO,ACOLHIMENTO,Quando chega na emergência não tem ninguém no balcão e as recepcionistas colocam muita dificuldade pra atender manda a pessoa ir pra máquina sendo que elas não estão fazendo nada
QUEIXA,ADMINISTRATIVO,QUALIDADE,Sem suporte da equipe.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Atendimento péssimo, equipe nada profissional e desqualificada, do técnico ao médico"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Não fui bem atendida, o leito q estava reservado para mim já tinha paciente no lugar."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,a demora para ser atendido
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Devido a espera,fiquei aguardando 3 dias para ser internada por ñ ter leite e darem prioridade a pessoas idosas.
A demanda aqui em Recife.
É absurda."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Tempo de espera. Para atendimento das recepcionista. Nao tem ninguém para ajudar para usar o totem.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,nan
QUEIXA,RECEPÇAO,ACOLHIMENTO,As recepcionista não olham para gente e apenas solicitaram que fosse retirada a pulseira no totem. Nada mais!
QUEIXA,ADMINISTRATIVO,QUALIDADE,nan
QUEIXA,ADMINISTRATIVO,QUALIDADE,Com a equipe médica nao tenho a falar! Mas sim do hospital que não deu assistência correta
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demorou muito na recepção aguardando vaga pra subir pro quarto .
QUEIXA,MAQUEIRO,TEMPO DE ESPERA,"A PACIENTE RELATA QUE NO DIA DA SUA INTERNAÇÃO NÃO HAVIA QUASE NINGUÉM TRABALHANDO, NÃO HAVIA MAQUEIRO E NINGUÉM PARA AJUDAR COM A CADEIRA DE RODAS"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Marca com gente 5 horas da amanhã pra ser atendida 7 horas da amanhã
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora pra chamar
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"Momento em que cheguei no hospital, pra internar, no período da manhã, fui muito mal recepcionada, atendida, todos com cara de bravos, e fazendo pouco caso"
QUEIXA,ADMINISTRATIVO,QUALIDADE,Primeiro que eu não fui avisada o horário que eu deveria estar no hospital tive que ligar no convênio pra obter as informações
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Não tinha leito para mim, e nem para outros três pacientes. Ficamos em um canto juntamente com nossos acompanhantes. "
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,A demora
QUEIXA,ADMINISTRATIVO,QUALIDADE,Não  tinha  Luís  toda hora  a a energia  caindo  poque  está em nanutencao  a te a as 7:00 da manhã
QUEIXA,ADMINISTRATIVO,QUALIDADE,Vou fazer a 3 vez pq continuo com msm problema
QUEIXA,TOTEM,FALHA NO APARELHO,"Porteiro não sabia informar, totem não funciona"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Nos internamos para um indução, mas o ficamos bastante tempo na fila de espera. Entramos 18h do dia 25 e só fomos para o leito na emergência por volta das 21h e o processo de indução só começou às 7h do dia 26"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Atendentes super ignorante até para tomar remédio eu tinha q ir até elas e ainda faziam hora , no último dia q apareceu um anjo de auxiliar q me atendeu super bem"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"No momento que eu cheguei na maternidade Eugênia pinheiro, uma das recepcionistas foi muito grosseira 
Sem falar que quando eu ia fazer alguma pergunta ela fazia de conta que não escutava"
QUEIXA,ADMINISTRATIVO,QUALIDADE,24 horas pra fazer uma cirurgia
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"o horário estava para as  4 da tarde , pediram q eu chegasse 2 horas de antecedência e assim eu fiz, só fui pra sala a noite
A demora foi grande a espera de entra na sala fiquei esperando horas no sofá do corredor
"
QUEIXA,MAQUEIRO,QUALIDADE,Os maqueiros não ajudaram muito
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Ninguém ajuda no totem, porteiro não vi nenhum porteiro lá (porteiro tava sentado atrás do balcão da recepção e não na porta do hospital) e os maqueiros demoram mais de 1h pra chegar depois de solicitado, acredito que pela demanda ser grande"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Sem maqueiro disponível, sem cadeira de rodas disponível. Recepcionistas sem empatia. Recepção lotada e com filas"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Demorando muito, não havia o recepcionista, no setor, o aguardo foi de 40 min +ou -."
QUEIXA,ADMINISTRATIVO,QUALIDADE,Pessoas q não esclareça as nossas duvidas
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,A demora no atendimento
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"A demora no atendimento da recepção para resolver a internação, demorou mais de 3 horas."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"""O hospital não disponibiliza atendimento de assistente social, nutricionista e psicólogo nos finais de semana. A administração da medicação não foi realizada em conformidade com a orientação médica previamente estabelecida. No dia da alta hospitalar, a médica responsável, Dra. Ellen, redigiu um relatório que não correspondia à veracidade dos fatos. Somente após a intervenção de outro profissional, a alta foi emitida em novos termos, os quais foram assinados pela referida médica. Ressalto que possuo ambas as versões como prova documental.

É importante destacar que apenas após uma crise de pânico, em que perdi a consciência, fui transferida para um quarto com janela. A enfermaria, por sua vez, não dispõe de iluminação natural adequada e apresenta cortinas divisórias que se sobrepõem, comprometendo a privacidade dos pacientes. Além disso, o espaço disponível não garante condições mínimas de circulação até o banheiro."""
QUEIXA,ADMINISTRATIVO,ESTACIONAMENTO ,Não tem lugar para pacientes estacionar
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,nan
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Minha tia, que estava com câncer, demorou pra conseguir um quarto, mesmo que temporário"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Demorei muito para ser atendida , fiquei muito tempo na sala de espera para cirurgia"
QUEIXA,ADMINISTRATIVO,QUALIDADE,nan
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,Precisei insistir pra que fossem até mim fazer a minha internação
QUEIXA,ADMINISTRATIVO,QUALIDADE,Motivo é que eu estou com 5 meses pra fazer uma fisioterapia eu minha esposa até hoje não consegui por que o meu plano Hapvida não pega na minha cidade e urina  vergonha
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,"por que como eu tava com dor, eles simplesmente não queria me internar e simplesmente passei dias com dores e não queria dar satisfação para mim."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Para conseguir agendar uma consulta é difícil , muito demorado."
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,Ninguém nos recepciona
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,A espera é grande nem sempre sabem que você está agendando
QUEIXA,ADMINISTRATIVO,QUALIDADE,A cirurgia atrasou aí quando foi fazer o procedimento foi tudo corrido
QUEIXA,PORTEIRO,ACOLHIMENTO,"Muita demora, pois não é todas as pessoas que sabem usar e o vigilante poderia ajudar mais envés de só ficar conversando"
QUEIXA,ADMINISTRATIVO,QUALIDADE,Não tinha atendente suficiente já estava ansiosa por causa da cirurgia eles ficaram me jahandi de um lado para o outro não tinha funcionário suficiente nem para fazer a ficha
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,3 dias pra conseguir uma vaga na UTI
QUEIXA,ADMINISTRATIVO,QUALIDADE,Falta de informação
QUEIXA,ADMINISTRATIVO,QUALIDADE,Falta de informação.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Demora no atendimento, meu atendimento era as 10:49 fui atendida as 12:00"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Recepção demoro mais de 1 hora para fazer ingreso.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,nan
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Fui atendido inicialmente na PA da Av. Leão XIII.. a Poliana chegou com muita dor, e teve várias pessoas que chegaram depois dela que foi atendido primeiro.. fui até a recepção para pedir urgência no caso dela, por estar com muita dor, a recepcionista me respondeu me respondeu que só poderia passar na frente se fosse cólica renal. Meu Deus, eu não tinha sido atendido, estávamos no hospital pra saber o motivo da dor. Isso né deixo extremamente revoltado entre outras coisas, pois chegamos na PA as 10:00 da manhã e fomos transferido pro hospital só as 17:30"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"Os profissionais estavam discutindo entre si, não deram a minima, não me explicaram e eu fiquei aguardando muito tempo sem nem saber o que eu estava aguardando."
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Tive que ir em outra recepção para fazer a ficha, não tinha ninguém na recepção da maternidade, e eu já esta em trabalho de parto com muita contratação"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Pq fiz uma cirurgia que não tá legal , estou sem trabalhar sem dormi e já é a terceira vez que venho até aqui , e nada é resolvido volta para casa , e no outro dia dor dinovo , estou com o nome sujo pq não consigo trabalhar , e quando precisamos de urgência para dor , parece que o sistema é mais importante do que a dor do paciente."
ELOGIO,ADMINISTRATIVO,QUALIDADE,Foi tdo otimo
QUEIXA,RECEPÇAO,ACOLHIMENTO,Chegamos não tinha assistente e aguardamos resolver
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Hospital lotado, fiquei horas aguardando no pronto socorro com dor e sem informação de nada, tive q reclamar mto para poder ser atendida, pessima experiencia."
QUEIXA,ADMINISTRATIVO,QUALIDADE,Educação e atenção dos atendentes
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,Acho que podem mais acolhedores.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Me fizeram esperar com dor, e o neném não estava saindo na cesária normal. O bebe acabou passando do tempo dentro da barriga e acabou defecando na bolsa. Com isso, fui levada as pressas para o centro cirúrgico para efetuar a cesária. O atendimento foi pessimo. Me mandaram pra casa em outros momentos em que o parto ja estava marcado para iniciar"
ELOGIO/QUEIXA,ADMINISTRATIVO,QUALIDADE,"A operação não aconteceu, o médico dispensou alegando que estava com escabiose."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Não utilizei o totem, e a demora para o atendimento foi muito grande quase 2 horas para chamar"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita demora não tinha atendente
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Em maio passei por um momento delicado, onde tive um aborto.
Precisei fazer curetagem  e no hospital me deixaram junto com as grávidas, me deixaram sem comer desnecessariamente."
QUEIXA,ADMINISTRATIVO,QUALIDADE,Convênio vcs são uma máfia do caralho
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Quando cheguei ao hospital, disseram que era remoção para uti A, não aferiram de imediato a triagem. Não fiquei na uti, fiquei no PS, Passou se horas para fazer o primeiro procedimento, passou pelo turno da tarde que estava de troca de plantão com o turno da noite, e após o turno da noite fizeram a triagem, fiz o exame de tomografia e aí sim começou a iniciar o processo, desta forma trazendo insatisfação nos processos da NotreDame, os profissionais são excelente. Mas falta melhorar o processo!"
QUEIXA,ADMINISTRATIVO,QUALIDADE,nan
QUEIXA,RECEPÇAO,QUALIDADE,"Cheguei na recepção da maternidade em 01/07/25 com um pedido médico de encaminhamento para internação imediata para parto cesária devido ao peso do bebê na última ultrassom e as comorbidades que eu estava durante a gravidez, no entanto a recepcionista não liberou minha entrada alegando a necessidade de a abertura de uma solicitação de autorização, onde me passou um documento para preencher e me orientou a fazer a solicitado no aplicativo da Hapvida. Fiz conforme me orientou e questionou o prazo de resposta dessa solicitação, visto que eu precisava internar naquele mesmo dia por orientação médica, mas a recepcionista não soube me informar, disse que poderia demorar dias ou horas. 
Sem a devida informação e sem poder internar, sai da maternidade totalmente desamparada e frustada e fui para a recepção do pronto socorro na tentativa de internação onde enfim tive sucesso e fizeram minha entrada para internação normalmente.
Para registro, a resposta da solicitação de autorização para cesárea só chegou em meu e-mail no dia 15/07, dias após minha dpp, se fosse para esperar essa resposta de autorização já conseguimos imaginar qual seria o resultado."
QUEIXA,MAQUEIRO,ACOLHIMENTO,nan
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Muita demora,no atendimento"
QUEIXA,PORTEIRO,ACOLHIMENTO,Alguns porteiros sem educação
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora (tempo)
QUEIXA,PORTEIRO,ACOLHIMENTO,"Eu tive uma emergência na madrugada do parto! O portão de entrada de carro estava fechado, o porteiro não abriu e ainda nos xingou pois deixamos o carro na frente do hospital, sendo que eu cheguei sangrando e com 39 semanas de gestação. Depois na hora de ir embora fez ?piadas? ao fundo!"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Muito lotado
QUEIXA,RECEPÇAO,QUALIDADE,O mau atendimento por parte da recepção .
QUEIXA,ADMINISTRATIVO,QUALIDADE,"""A demora no atendimento 
A comida acho que poderia melhorar 
O acolhimento dos funcionarios para com a gente 
Enfim, nada está tão bom que não possa melhorar ."""
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,Ela não fez cirurgia . E ficou 3 dias sem leito e a mãe em uma cadeira. Estou muito insatisfeito.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora no atendimento e aos porteiros bem impacientes
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora a internaçao
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Recepcionista nem olha pra o paciente, maqueiro demora demais"
QUEIXA,ADMINISTRATIVO,QUALIDADE,nan
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Emergência lotada, poucos profissionais, demora demasiada. Precisei ir 3 vezes pra finalmente ser admita pra uma cesária que já estava marcada, sendo que entrei em trabalho de parto antes."
QUEIXA,ADMINISTRATIVO,QUALIDADE,nan
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Cheguei com 8cm de dilatação, com contrações a cada 3 minutos minha mae pediu urgência pois estava passando mal com crise de asma e nao me colocaram preferência ao começar a querer vomitar me colocaram depois de quase 2  horas esperando, foi quando fui pra médica e la el já me mandou direto para internamento e me levaram logo pra quarto de parto"
QUEIXA,ADMINISTRATIVO,QUALIDADE,Alguns funcionários relapsos no momento do atendimento.
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,Eles mal olharam na minha cara.
QUEIXA,ADMINISTRATIVO,QUALIDADE,Mandaram ir pra um sector e era outro e a demora no atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,Falta de comunicação entre recepção e equipe que recebe o paciente para o centro cirúrgico
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora a atender
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora no atendimento  e na realização da tomografia com contraste sou portadora de fibromialgia  e demorou quase 2 horas para ser atendida  pro procedimento.
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,Comunicação ríspida e falta de atenção ao passar uma informação
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Bom, o atendimento é ótimo. Porém na parte de acompanhante, achei injusto, meu filho é um bebê de colo e não pode ter somente um acompanhante, como as mães vão fazer suas necessidades como comer e tomar banho? Pedir para alguma enfermeira cuidar do neném e atrapalhar seu trabalho? Poderiam permitir que o pai e a mãe ficassem com o filho."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Hospital lotado, demora no atendimento, e lentidão nas medicação"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Falta de atendimento, hospital lotado, demora no atendimento
Precisa-se de mais profissionais na área do atendimento de urgência pois os mesmos deixam a desejar
"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Demorou bastante pra ser atendida, pediram pra chegar 1 h antes"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Como sempre o Hapvida deixando a desejar, minha gestação era de risco e vocês não fizeram análise da minha placenta, que o médico pediu"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,O tempo de espera para ser consultado com ginecologista obstetra...
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Cheguei as 7hrs da manha do dia 17 de julho para ser internada
Porem so me internaram as 17:30hrs da tarde fiquei com fome o dia inteiro dentro do hospital sem poder sair"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,nan
QUEIXA,ADMINISTRATIVO,QUALIDADE,"""Bom dia !
A insatisfação não é com a equipe, muito pelo contrário é com o HAPVIDA.
Eu não sou de ARARAQUARA, sou da cidade de IBITINGA que fica  70 km de distância e por esse motivo tenho muito gastos com deslocamento (combustível e pedagio e alimentação) .
A minha cidade é uma cidade empresarial e tem muitas vidas cadastradas no HAPVIDA e a reclamação é a mesma
Outra coisa aqui só tem a UNIMED eu acho que vocês deveriam fazer uma visita porque a cidade tem potência 
Para terem uma ideia a Shoppe está construindo um ponto de coleta deles aqui, sem contar que aqui é a CAPITAL NACIONAL DO BORDADO.
Sobre a cirugia fui muito bem tratado 
E a fisioterapia estou fazendo aqui na minha cidade particular e tendo um gasto muito grande 
Por conta de não ter que viajar e os gastos ficarem maiores 
De uma olhada com carinho em nossa cidade e abram um atendimento aqui 
Vocês vão crescer muito aqui 
Tem um grupo de médicos que montaram um convênio aqui para baterem de frente com a Unimed 
O associado paga uma pequena mensalidade e a consulta tem desconto 

COMO FAÇO PARA PEDIR REEMBOLSO DAS FISIOTERAPIA QUE ESTOU FAZENDO??"""
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Se for após a internação, digo o seguinte: minha mãe teve alta e um pedido de avaliação por uma fonoaudióloga, fiz a autorização, mandei whatsapp para a clínica responsável, me chamaram na clínica e eu preenchi um formulário e logo após me fizeram pra aguardar o agendamento, até hoje nada, fui outra vez na clica pessoalmente, me falaram que iam agendar, até agora nada. Só isso"
QUEIXA,ADMINISTRATIVO,QUALIDADE,Falta preparo.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"o agendamento estava confirmado para as 7h00 da manha. Ao chegar as 4h00 como solicitado não fui informado que o horario estava errado. Só depois que questionei me informaram que o procedimento seria as 11h00. As 12h00 não me deram nenhum retorno, houve a troca do plantão e ninguem me informou nada sobre meu horario. Eu ja estava na emergencia trocado e fui realizar a cirurgia depois das 15h00. ( somente quando reclamei pela 3 vez) sai as 19h00 e nao me foi oferecido refeição ou agua, pois tinha que esperar a janta apos as 20h00. Lamentavel."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Tudo muito demorado .O hospital sempre dizem que está em reforma o plano da minha mãe é quarto deixaram ela no apto junto com outra pessoa, alegando que nao não tinha quarto disponível"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"Cheguei com muita dor e não tive ninguém para me dar assistência...ao pegar a senha sentei e esperei pelo atendimento que foi um pouco demorado pela situação em que me encontrava , ao procurar ajuda de enfermagem me disseram que não tinha nada a fazer só esperar."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Minha cesárea estava agendada para o dia 17/07 às 07h da manhã, informaram que eu deveria chegar às 5h para realizar a abertura de ficha. Cheguei ao Hospital 04h30 da manhã, fui informada pela equipe de recepcionista que tinha acontecido um ""probleminha com a minha internação e que eu deveria aguardar"", solicitei um responsável para resolver a questão e a responsável pela recepção noturna informou o seguinte: ""Senhora, apenas a equipe da manhã consegue resolver essa questão"".Extremamente sem vontade de resolver as questões, então é necessário aguardar equipe da manhã? Equipe noturna deve ter os mesmos conhecimentos e força de vontade para trabalhar. Equipe do dia chega e então conseguem resolver a questão que segundo eles era somente pedir uma senha no chat HapVida!Cirurgia que foi agendada para às 07h foi realizada às 11h. "
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,PRECISO DE AUTORIZAÇÃO  DE EXAMES ONCOLOGICOS A LIBERAÇÃO  NÃO  SAI JA FAZ 20 DIAS ESTOU COM METASTASE NAS MAMAS E MEDULA
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Meu esposo fez um cateterismo, colocou um stent, foi um trâmite muito demorado. Realizou a cirurgia na unidade do Hospital Salvalus, foi feita transferência de Guarulhos para Salvalus, na unidade Salvalus teve uma briga entre a enfermeira do plantão e médico da ambulância que levaram meu esposo para lá, ao terminar a cirurgia teve que ser transferido novamente para o hospital Guarulhos, aquela noite foi a mais fria do ano, meu marido foi transferido naquele frio que estava sem nenhum cobertor ao menos, perguntei para técnica enfermagem que me disse não ter coberta na ambulância e nao podia pegar no hospital. Coloquei a minha blusa que estava em cima dele para ele nao congelar. Ao sair da unidade Guarulhos quando teve alta, passou a manhã toda na unidade sem ser medicado com os medicamentos que estava fazendo uso todos os dias, ao chegar em casa estava com PA elevada, sendo que deveria ser medicado com medicamentos várias vezes ao dia. Queria dizer que foi um descaso que aconteceu com ele, aonde ja se viu os profissionais da unidade Salvalus brigarem quando meu esposo estava naquela condição, com dor torácica, o médico do plantão disse que não tinha necessidade de fazer a cirurgia, foi um cabaré e meu marido la assistindo a discussão entre os profissionais."
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,nan
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Nos transferindo sempre de quarto, embora tivessem quartos desocupados, nos levaram para aqueles que tinham banheiros mofados.Nos tiraram de um quarto para ficarmos com um recém nascido com Down que havia acabado de sair de 17 dias da UTI para um quarto que o berço obrigatoriamente ficasse de frente para o banheiro,sendo que não tinha cortina separando do banheiro,nem privacidade para amamentar ou extrair o leite.O outro casal na enfermaria estava com gripe e apesar de informarmos esses pontos, permanecemos lá até a alta. "
QUEIXA,RECEPÇAO,QUALIDADE,"Ao chegar ao hospital foi uma dificuldade para fazer  minha ficha, ficava subindo no terceiro andar e descendo, depois de ficar 14 horas no pronto socorro para descobrirem o meu diagnóstico, depois fui encaminhada para o GO"
QUEIXA,ADMINISTRATIVO,QUALIDADE,Na verdade nem é os funcionários e o fluxo de pessoas muito cheio
QUEIXA,ADMINISTRATIVO,QUALIDADE,manobristas de baixa qualidade sem educação e muita gira de bandido
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,nan
QUEIXA,ADMINISTRATIVO,QUALIDADE,Atendimento humano
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"Sempre que vou no hospital e informo que a minha bebe tem imunodeficiência e não pode ficar por muito tempo em meio de outras crianças doente... é sempre  tratada com descaso...

Recepcionistas sempre informam que não tem o que fazer ... que tem que esperar ... que isso não é critério de prioridade"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Muita demora no atendimento
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Cheguei com.a ambulância do samu e ficamos por mais de 20 minutos aguardando na entrada da emergência sem nenhum atendimento.  Um verdadeiro descaso
QUEIXA,ADMINISTRATIVO,QUALIDADE,nan
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Do momento em que fui atendido, até o momento que fui para a cirurgia, foram 12 horas de dor aguda. Na emergência Senti que não davam credibilidade a minha dor como se fosse normal eu sentir dor ou que eu era só mais um ali dentro. Entendo se tratar de uma empresa e a necessidade de gerir a demanda, mas acho que poderia identificar pacientes com prioridades, com dor, fraturas e assim seria melhor administrar a demanda."
ELOGIO,ADMINISTRATIVO,QUALIDADE,Um ótimo direcionamento.
QUEIXA,ADMINISTRATIVO,QUALIDADE,Muito cheio
QUEIXA,TOTEM,FALHA NO APARELHO,No totem nunca entrava minha digital
QUEIXA,ADMINISTRATIVO,QUALIDADE,Filha do paciente diz que o pronto atendimento e todo o processo interno é muito bagunçado e sem protoloco de atendimento.
QUEIXA,TOTEM,FALHA NO APARELHO,Nunca consegue ler a digital
QUEIXA,RECEPÇAO,ACOLHIMENTO,Fiquei esperando e a recepção nem me deu atenção lembrando a da internação
QUEIXA,MAQUEIRO,QUALIDADE,"Deveria ter uma atendente, para chegada de emergência, e não tem ninguém para ajudar no token, na entrada da emergência o maqueiro, faz os primeiros atendimentos e depois só tira a paciente da emergência quando chega outro. Muita conversa entre eles na madrugada e quando vai perguntar alguma coisa, sempre fala que depois vê, a saída deles para descanso ou alimentação e tudo junto, E quando vai perguntar alguma coisa , sempre fala que depois vê. A saída deles para descanso ou alimentação e tudo junto. Se alguém passar mal não tem ninguém lá.  "
QUEIXA,RECEPÇAO,QUALIDADE,"As recepcionistas transpareceram mto insatisfeitas , mal humoradas , inclusive , brigaram com alguém do centro cirúrgico na presença dos pacientes . Isso gerou insegurança e estranheza em todos que estavam ali para fazer algum tipo de tratamento /procedimento .
O horário para estar lá foi e 4h , o que pareceu totalmente ineficiente, uma vez que ficamos na recepção até as 7h para ser chamado ."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Foi a demora para a internação.
Ficamos mais de 1h aguardando, enquanto o meu filho ficava bem agitado por conta do Autismo"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Cheguei com problemas  renais , e não  me operaram , deixando  sem resposta concreta do motivo de ñ operar"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,nan
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,O atendimento não foi como eu esperei estava sentindo muita dor e não a encaminhou rapidamente
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Falta de empatia, demora no atendimento e falta de informações"
QUEIXA,TOTEM,FALHA NO APARELHO,"O totem nunca funciona corretamente e o porteiro e
Recepção precisam melhorar"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Muita demora para seguir o internamento mesmo com o pedido da médica
QUEIXA,RECEPÇAO,ACOLHIMENTO,A recepcionista falou em tom alto chamando o responsável de Lorenzo. Expondo a constrangimento e vergonha na frente de outros pacientes. E impediram a mãe de Lorenzo para entrar com ele para acompanhar a cirurgia sendo que depois foi informada que poderia ter acompanhado o Lorenzo.
