elogio_ou_queixa,grupo,motivo,comentario_p1
QUEIXA,ADMINISTRATIVO,QUALIDADE,fiquei me contorcendo de dor no chao do hospital da hora que dei entra no ana lima no maracanau das 7 30 da manha ate 17 30 da tarde passei quase 24 hs apos a cirurgia na sala de observacao mesmo tendo leito disponivel
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"a recepcionista foi seca, me deixou esperando um bom tempo, sendo que nao tinha nenhuma outra pessoa na minha frente."
QUEIXA,RECEPÇAO,QUALIDADE,meu filho com muita febre quase convulsionando e nao deram prioridade no atendimento
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"o tempo de espera, pois so tem uma recepcionista para atender uma demanda grande"
QUEIXA,TOTEM,FALHA NO APARELHO,"meu marido ismael rodrigues estava passando muito mal, tanto que estava enfartando e o totem nao funcionou."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"mudaram o horario da cirurgia. atrasou um pouco, meu filho estava de jejum, e uma crianca de 2 anos e meio."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,meu filho tem que fazer um exame e nao consigo
QUEIXA,MAQUEIRO,ACOLHIMENTO,"nao tem maqueiro, o proprio familiar tem que ser o maqueiro."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"minha mae chegou transferida do pronto atendimento derby com trauma em braco e bacia, infeccao urinaria e anemia e devolvida para o pronto atendimento do derby. isso na primeira vez que ela precisou do atendimento. no inicio de julho."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"o internamento estava marcado para as 8 h , cheguei no hospital as 7 h e so conseguiram um leito de enfermeira as 11 h . como pode agendar o internamento as 8 h se nao tem leito de enfermeira disponivel e deixa uma gestante na recepcao sentada sem conforto por 3 horas numa recepcao esperando por um leito ?"
QUEIXA,RECEPÇAO,ACOLHIMENTO,cheguei as 12 30h e nao tinha recepcionista. quando apareceu era.14 30h.
QUEIXA,ADMINISTRATIVO,QUALIDADE,precisa melhorar muito servico prestado pelo plano
QUEIXA,RECEPÇAO,QUALIDADE,pessimo atendimento
QUEIXA,RECEPÇAO,ACOLHIMENTO,falta de orientacao e informacao na recepcao
QUEIXA,RECEPÇAO,ACOLHIMENTO,"recepcionista mal educada ,marqueiro no ato de chama demora uma vida pra chega porteiro parece que nos nao existimos nem um boa tarde nem um boa noite informacao sao nao sabem dar direito"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,a demorar
QUEIXA,RECEPÇAO,ACOLHIMENTO,onde eu chegava me passavam informacoes diferentes
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,cheguei por volta das 6h com contracoes e nao tinha ninguem na recepcao. demorou mais de 30 minutos pra finalmente aparecer alguem
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,longo tempo de espera.
QUEIXA,RECEPÇAO,ACOLHIMENTO,"o atendimento na madrugada e bem dificil e constrangedor. a impressao que tenho e que a maioria nao tem zelo, cuidado, atencao com a vida do paciente . nao sao todos , a minoria na madrugada e boa! ja tive episodios de distratos e constrangimento pelo pessoal do noturno."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"pediram para internar as 11h , como moro longe cheguei as 9h30, ate ai ok! mas foram fazer a ficha da internacao somente as 12h e fui para o pre operatorio quase 13h !"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora ao atendimento nao chegou no horario dito pelo atendente
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,tenho plano para ficar no quarto e acabei ficando em uma maca na emergencia. o acolhimento ficou va desejar.
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,confusao quanto ao horario da cirurgia.
QUEIXA,RECEPÇAO,ACOLHIMENTO,"achei o processo meio confuso, nao tinha o totem, chegavamos e tinha que deixar os papeis com a recepcionista e esperar ela chamar por ordem de chegada, os pacientes estavam confusos, e acabou que virou um rolo, tinha uns que chegavam e ja iam la, que foram atendidos mais rapido que os outros que por nao ter instrucao ficavam esperando, e tinha apenas uma recepcionista, somente bem depois chegou mais uma, minha reclamacao e somente essa, em relacao a recepcionista ela foi extremamente educada e profissional, o porteiro e maqueiro tambem!!!"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"demora no atendimento. eu estava em jejum e tive diabete gestacional. fiquei horas sem poder me alimentar, aguardando minha cesarea que ja estava agendada."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"cheguei com minha esposa no dia de 10 de agosto na emergencia depois voltei no dia 11 com ela e depois voltei novamente dia 12 e ficamos implorando para ela ficar internada para fazer exames porque ela nao estava urinando e nem devegando, um absurdo depois que imploramos para o medico interna ela porque ela nao esta passando bem sendo que ela estava com uma das pernas amputadas e ficamos no dia na sala de espera da emergencia sem conforto passamos a noite toda esperando um leito horrivel esta situacao."
QUEIXA,RECEPÇAO,QUALIDADE,atende muito grosseiro.
ELOGIO,RECEPÇAO,ACOLHIMENTO,"atendimento otimo, com muita atencao e profissionalismo."
QUEIXA,RECEPÇAO,ACOLHIMENTO,poucas cadeiras para o aguardo na recepcao
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,as vezes as recepcionistas sao enroladas e so tem 1 pra atender todo mundo
QUEIXA,RECEPÇAO,QUALIDADE,"nao foi otimo, nem muito ruim, foi medio"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"24 horas pra ter um leito, acompanhanete sendo impedido de ter informacoes, o proprio centro cirurgico nao deixava ou dava noticias, acompanhanete sentado no chao por mais de 24h esperando. atendimento pessimo"
ELOGIO,RECEPÇAO,QUALIDADE,muito bem atendida
QUEIXA,RECEPÇAO,ACOLHIMENTO,fiquei andando varios minutos pedindo informacoes a varios profissionais que atuam no hospital e foi dificil achar o local
QUEIXA,RECEPÇAO,QUALIDADE,sao muitas
QUEIXA,MAQUEIRO,ACOLHIMENTO,"minha insatisfacao foi com o maqueiro, depois da sala de recuperacao pos anestesica, fui levada com muita velocidade para a sala de internacao, e quando chegou na sala, a maca foi girada duas vezes, calsando enjoo e muitos episodio de vomitos"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,muito demora para ser atendida
QUEIXA,RECEPÇAO,QUALIDADE,nao tenho nenhuma queixa
QUEIXA,RECEPÇAO,ACOLHIMENTO,pessoas antipaticas
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora
QUEIXA,RECEPÇAO,ACOLHIMENTO,falta de atencao com idosos
QUEIXA,ADMINISTRATIVO,QUALIDADE,"ops fiquei por 72 hs na emergencia , isso e desumano"
QUEIXA,MAQUEIRO,TEMPO DE ESPERA,"demora, nao tinha maqueiro"
QUEIXA,RECEPÇAO,QUALIDADE,"chegada no hospital, tinha ligado e marcado uma consulta de oftalmologia pra o barro preto cheguei dentro do horario , chegando la me mandaram pro bairro santa efigenia ! cheguei uns min atrasado expliquei o ocorrido mesmo assim nao quiseram me atender"
ELOGIO,RECEPÇAO,ACOLHIMENTO,foi muito bem recebido.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,as vezes a recepcao faz de conta q nos nao estamos ali
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,logistica de atendimento
QUEIXA,RECEPÇAO,ACOLHIMENTO,a recepcao poderia auxilia melhor no uso do totem ou pular essa burocracia em casos mais urgentes
QUEIXA,RECEPÇAO,ACOLHIMENTO,a falta de profissionalismo de muitos profissionais
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,pq meu filho e cadeirante e tem que fazer a biometria no dedo sempre e muito demorado pois ele deficiente ai uma dificuldade
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora
QUEIXA,RECEPÇAO,QUALIDADE,"as recepcionistas dificilmente resolvem algo, a supervisao pior ainda, sempre empurrando o problema. a internacao uma demora de mais 24h , em uma poltrona desconfortavel. atraso e desorganizacao para administracao dos medicamentos, demora no procedimento."
QUEIXA,RECEPÇAO,QUALIDADE,atendimento mal feito
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,preciso da guia de fisioterapia liberada e ninguem libera
QUEIXA,TOTEM,FALHA NO APARELHO,essa merda do totem e muito chato. tira essa merda
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,fiquei muito tempo esperando no hospital
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demorar para ser atendida
QUEIXA,RECEPÇAO,QUALIDADE,muitas pessoas
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,tempo de espera
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,RECEPÇAO,ACOLHIMENTO,nao tive apoio
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,fiquei muito tempo jogado no corredor e demorar muito para dar medicacao
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora no atendimento e na realizacao da tomografia com contraste sou portadora de fibromialgia e demorou quase 2 horas para ser atendida pro procedimento.
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,pedi para chegar cedo e quando vem interna e depois de 4h
QUEIXA,RECEPÇAO,QUALIDADE,"nao tem uma pessoa que organize, onde fica um tumulto, por diversas vezes entramos e ninguem pediu identificacao, ate mesmo visitas nos relataram que nao se identificaram, apenas subiram, deixando a desejar na seguranca, visto que qualquer pessoa pode entrar no predio sem identificacao"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,minha mae com o femu quebrado esperei mas de 30 minutos pra o medico atender o raio x fiquei aguardando mas de uma hora por que nao tinha profissional pra fazer quem fez uma moca que estava dando suporte no setor de tomografia.
QUEIXA,RECEPÇAO,ACOLHIMENTO,"funcionarios parece que estao ali trabalhando a forca,nao sao acolhedores nem receptivos e todo mundo merece um bom acolhimento principalmente dentro de um hospital."
ELOGIO,RECEPÇAO,QUALIDADE,"atendimento rapido, recepcao educada e eficiente."
QUEIXA,ADMINISTRATIVO,QUALIDADE,boa noite estou muito decepcionada com atendimento recebido no antonio prudente fiquei internada por uma semana para realizar a cirurgia no qual depois desse periodo recebi alta para que fosse feito a autorizacao para realizar a cirurgia em outra data o qual foi autorizado no dia 30 de aw o setembro o qual para minha supresa apos ser autorizado a cirurgia meu plano foi cancelado
QUEIXA,RECEPÇAO,QUALIDADE,"muito tumultuado,super lotacao"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,muita demora
QUEIXA,RECEPÇAO,ACOLHIMENTO,paciente relata que alguns atendentes precisam do um treinamento.
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,demora no atendimento. a pre cirurgia foi marcada para as 12 30 internacao .. fui internada mais de 15h e so fiz minha cirurgia quase as 18h
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,cirurgia marcada para as 8 00hs e so realizada as 1700 horas e passei a noite na sala de espera
QUEIXA,RECEPÇAO,QUALIDADE,varios fatores
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,mais de meia horas esperando
QUEIXA,ADMINISTRATIVO,QUALIDADE,pessima disponibilidade de leito. falta de medicacao
QUEIXA,TOTEM,QUALIDADE,"nao tivemos apoio ao totem, sempre que precisamos utilizar a recepcao da obstetricia temos dificuldades com as atendentes"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"minha mae com o femur fraturado, pediram pra tirar raio x do torax , ela ficou sentada horas em uma cadeira de rodas"
QUEIXA,RECEPÇAO,ACOLHIMENTO,a minha filha a dona do plano. mas pago por mim. nao se sentiu confortavel com o atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,sinceramente nao posso acreditar que depois de mais de um mes da morte dele vcs agora vem perguntar sobre isso o marcos faleceu depois dieta que deram errada pra ele alem de tudo nao tinha o equipamento necessario para reentuba lo uma cirurgia que seria simples e foram dias de horror infeccoes sangramento craniano falencia dos rins sem falar que no atestado de obito foi atestado sepsi o que nunca nos 37 dias de internacao foi comunicado pra nos pais perdemos a razao da nossa vida ja que nao tinha preparo nao tinha is equipamentos necessarios
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,nao ouve cirurgia alguma .... apenas um procedimento ... de injecao .... vcs na hapvida estao sendo enganados ... fizeram um circo como se tivesse cirurgia ... foi autorizado ate anestesia ... para na hora do procedimento so foi aplicado uma injecao .... igualzinha a uma que fiz anos atras em um consultorio normal .... nada de cirurgia ... repito .... foi armado um circo .... e vcs da hapvida pagaram por coisas que nao verdade nao existiram. uma delas foi a anestesia ... me fizeram ficar quase 24 horas sem comer desnecessariamente .... fiquei mais de 12 horas em um local para fazer algo que fiz igualzinho a anos atras em um consultorio e levou 1 no maximo 2 horas .... tempo de espera de uma consulta
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"o tempo de demora do atendimento a cirurgia, solicitaram estar no hospital as 06 00 da manha , cirurgia prevista para as 09 00 horas , ao chegar ao hospital as 5 45 fui informada de troca de plantao de atendente e foi colocada a minha ficha a atendimento apartir das 07 00 ."
QUEIXA,RECEPÇAO,QUALIDADE,o atendimento pessimo
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demoro para o atendimento
QUEIXA,RECEPÇAO,QUALIDADE,nao e a chegada do hospital e no atendimento telefonico e pessimo.
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,pq pago convenio p ter apartamento...e sempre me levam p enfermaria
QUEIXA,TOTEM,FALHA NO APARELHO,poderia ter mais agilidade no atendimento ! quando nao se consegue passar a digital e precisa ir ate o balcao !
QUEIXA,MAQUEIRO,ACOLHIMENTO,"no preparo fui muito bem acolhida, mas indo para o quarto, o maqueiro me deixou la sem ao menos me arrumar, tipo assim me jogou la"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora
QUEIXA,ADMINISTRATIVO,QUALIDADE,foi terrivel o meu primeiro atendimento foi tratada pior do que se eu estivesse no sus prucurei ate diretor ele mim respondeu que nao podei fazer nada
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,cheguei uma hora antecipado portanto demorei umas duas horas na sala de recepcao
QUEIXA,RECEPÇAO,QUALIDADE,alguns profissionais desatento .
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora e falta de informacao
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"somente a espera normalmente a emergencia esta lotada, algumas vezes o totem esta com problema"
QUEIXA,RECEPÇAO,QUALIDADE,"sem informacoes, nao tem orientacoes"
QUEIXA,RECEPÇAO,QUALIDADE,a paciente ficou muito tempo na maca e nao consegui um coletor de urina.
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,a demora pra conseguir leito
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demorou muito
QUEIXA,RECEPÇAO,ACOLHIMENTO,mal tratado ignorancia falta de aconselhamentos
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,a cirurgia estava programada para as 8h e eu fui operada as 16h. fiquei muito cansada e com muita sede devido ao longo jejum
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora enorme
QUEIXA,RECEPÇAO,ACOLHIMENTO,muita demora na recepcao para fazer a internacao
QUEIXA,ADMINISTRATIVO,QUALIDADE,"boa noite a quem de direito em 08 08 2025 cheguei ao hospital por volta das 23hs em alguns minutos fui atendida pelo medico porem a medicacao so foi aplicada ja era muito mais de meia noite, porque eu fui procurar saber la no setor de medicacao, a partir dai eu com a minha acompanhante, porque eu tenho 72 anos de idade certo? ficamos sentadas naquelas cadeirinhas la do fundo aquelas cadeiras dura desconfortaveis la a noite inteira ate por volta de 9 horas da manha que um medico se manifestou dizer que tava vendo se existia possibilidade de eu ficar internada ou nao ai me tiraram daquela cadeira dura e me puseram la na sala de medicacao onde eu esperei liberar uma cama para mim na na observacao depois de muito tempo nem lembro que hora foi que eu fui para os quartos que eu fui realmente internada fiquei 4 dias do dia 8 ao dia 12 fui medicada o meu problema uma alergia que foi foi constatado o penfigo bolhoso ou de escama no final, mas la eles nao chegaram nesse resultado nao me passaram numa dermatologista segundo a medica que me atendeu era uma geriatra e ela disse que falou com uma com a medica e levou mandou foto porque tinha tirado foto de mim das bolhas que estavam no meu corpo e ela disse que era aquele medicamento que deveria ser ministrado. sai do hospital e passei no mesmo dia com a dermatologista que e que ta cuidando de mim ate hoje, os medicamentos do hospital nao resolveram meu problema depois fechar um diagnostico sem conseguir ainda a biopsia mesmo assim ela conseguiu acertar a medicacao. fui tratada fora do hospital gracas a deus. obs por tudo isso a minha nota e media ok! porem so falei isso porque voces perguntaram."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,tive q para o medico e advogado p fazer a cirurgia c materiais devido
QUEIXA,RECEPÇAO,ACOLHIMENTO,nao fui bem orientada
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora para ser internada
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"fiquei 24 horas numa maca esperando o convenio liberar a cirurgia, com dor, sem nem poder beber agua , se minha filha nao tivesse interferido feio eu teria que ter ficado ums 3 dias ou mais esperando liberacao"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"ela tem 91 anos, houve uma demora para internar, ficou tres dias na emergencia, achei um absurdo. os segurancas sao radicais demais. fui pedir uma informacao no balcao de onde retirar os resultados dos exames, a mulher do balcao super grosseira e ai a outra pessoa viu e me orientou."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,demora no internamento
QUEIXA,RECEPÇAO,ACOLHIMENTO,o pessoal nao da atencao devida.
QUEIXA,RECEPÇAO,ACOLHIMENTO,"cheguei na recepcao e me disseram que era na outra recepcao, cheguei na outra recepcao me disseram que era na recepcao que eu ja tinha passado."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,sim porque demorou muito tempo pra mim
QUEIXA,TOTEM,FALHA NO APARELHO,"totem nao estava prestando no momento da minha chegada, recepcionista nao nos deu atencao suficiente"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,muita demora
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora
QUEIXA,ADMINISTRATIVO,ESTACIONAMENTO ,valor estacionamento caro
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora so isso
QUEIXA,ADMINISTRATIVO,QUALIDADE,o pre operatorio foi bem ruim para mim
QUEIXA,TOTEM,ACOLHIMENTO,nao fui informada se deveria ir ao totem ou recepcao
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"demorou cerca de uma hora para me internar, sendo que cheguei no horario agendado"
QUEIXA,ADMINISTRATIVO,QUALIDADE,primeiro que minha tia faleceu.... e a partir dai e o problema... a mulher estava com cancer e um puta atendimento moroso... sabe... e triste mas acredito que tem muita gente que morre mas vcs carregam uma culpa fora da curva minha tia teve herpes hospitalar... nao sei se por baixa imunidade mas sao coisas que podiam ser evitadas.... alem de sofrem com a porra do cancer ainda sofreu com dores disso....
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"o atendimento foi de imediato, mas muito demorado ate o inicio da cirurgia."
QUEIXA,RECEPÇAO,ACOLHIMENTO,pouca informacao atendimento irregular
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"desculpe. opcao 4. houve uma cirurgia, o medico pediu fisioterapia, foi negado o servico. revoltante."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora nos procedimentos
QUEIXA,RECEPÇAO,ACOLHIMENTO,falta de informacao
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,em primeiro lugar eu cheguei ao hospital era 5 40 da manha mais a internacao so foi feita ja era 8 20 mais pra isso acontece foi necessario eu abrir o atendimento pro medico que estava no plantao pois o medico que foi indicado pra fazer a cirurgia nao tinha aparecido ainda .
QUEIXA,ADMINISTRATIVO,QUALIDADE,"desorganizacao,poucas enfermeiras, demora no atendimento, falta de profissionalismo. em relacao a colonoscopia a equipe foi muito boa, me explicou o detalhadamente so as instalacoes relacionadas principalmente ao corredor que eram precarias, ja em relacao a endoscopia o acolhimento nao foi tao bom assim, tambem sofri com a demora equipe totalmente despreparada , falta de agilidade nas empresas deixando filas e inclusive impedindo de usar os banheiros, bem como a estrutura tambem e inviavel em certos pontos, pois nao existe sequer banheiro"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"cheguei no horario mandado as 5h, fiquei na recepcao sem informacao nenhuma, depois mandaram subir para um outro anda, todo mundo que iria fazer cirurgia, ficamos em pe, pois nao tinha o de sentar em torno de tres horas. isso tudo um absurdo, eu uma senhora de 75 anos, cardiaca, com prolapso uterino, e a cirurgia so aconteceu depois das 16h."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"demora pra ser atendido, nenhum apoio"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,atendimento muito demorado
QUEIXA,RECEPÇAO,QUALIDADE,"a recepcao nao sabia que a paciente ia chegar, nao sabia o leito que a paciente ia ficar."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"paguei por um servico e recebi outro, pagamos por apartamento e nos levaram para uma enfermaria, apos muito reclamacao nossa nos mandaram para um apartamento, porem o apartamento nao era no local que ficam as maes com os filhos, era no setor de inducao onde so tinham gravidas. no final, era um cubiculo o local que ficamos e mal tinha espaco para mim e meu acompanhante e minha filha bebezinha ficar, nem local para o berco tinha. vamos sim processar a empresa por danos no dia que era pra ser o mais feliz da minha vida, tive uma pessoa instalacao."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,muita demora
ELOGIO,RECEPÇAO,ACOLHIMENTO,bom atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,paciencia eliana ficou 7 dias santa casa sao joaquim .. caso nao teve melhora .. foi transferida para sertaozinho desde a transferencia pedi para ir para ribeirao... porem informaram nao ter vaga .. ficou 14 dias sertaozinho.. quando piorou ela ficou muito debilitada ai mandou para ribeirao.. minha mae foi andando para hospital.. conversando .. ela ficou acamada de fraude.. estava com uma bacteria valvula coracao.. onde nao quiserem fazer cirurgia por ser de risco .. deixou minha mae morrer aos poucos.
QUEIXA,RECEPÇAO,QUALIDADE,"o atendimento da recepcao foi horrivel, havia sido autorizado o exame de ultrassonografia pelvica mas mesmo assim tive que aguardar 1h mesmo estando autorizado, pois a recepcionista se negou a dar continuidade mesmo sem atender ninguem."
ELOGIO,RECEPÇAO,ACOLHIMENTO,opa errei e o 5 muito satisfeito a equipe maravilhosa sem palavras para o quanto fui bem atendida
QUEIXA,RECEPÇAO,QUALIDADE,"nao houve atendimento satisfatorio, nao diagnosticaram devidamente o que resultou no seu falecimento"
QUEIXA,ADMINISTRATIVO,QUALIDADE,dificuldade de internamento uma vez que ja tinha o diagnostico
QUEIXA,ADMINISTRATIVO,QUALIDADE,"eu estou triste porque o cirurgiao estava mim esperando para fazer a minha cirurgia com urgencia no hospital ilha do leite, mas eu so podia sai do hospital de emergencia do derby com ambulancia , isso os cirurgioes estavam esperando desse as 16 00 ambulancia so veio chegar as 23 40 foi triste. isso aconteceu tambem com minha mae a espera da ambulancia foi triste no hospital do espinheiro."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"o atraso da cirurgia marcada. fiquei sentada numa cadeira de 15 hrs ate as 19 hrs praticamente. nao acomodou pra esperar no quarto. as urgencias passaram todas na frente, nao adiantou agendamento. quando perguntava informacoes, cada enfermeiro falava uma desculpa. enfim essas fora minhas insatisfacoes... sem contar toda hora ter que passar digital, quando tentava descansar chegava pra passar. totalmente desnecessario ."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,minha cesariana nao estava marcada no dia que era pra ser
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,no caso seria a qualidade da visita e nao ter leito disponivel
QUEIXA,RECEPÇAO,QUALIDADE,quando chegamos nao tinha ninguem
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"hospital lotado, demora no atendimento, e lentidao nas medicacao"
QUEIXA,RECEPÇAO,ACOLHIMENTO,nao tinha lugar pr ficar sendo q tinha sido lnformada q ia ficar emrepolso e meu acompanhante tambem .fomod muitp mal atendidos
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"5. o motivo e que o medico pediu 3 vezes o procedimento no braco para parar as dores algo simples ja pra aproveitar a outra cirurgia no pe, so foi aprovado 1 vez deixando 2 nervosos sem fazer ja se passou 2 meses e ainda continuo com muita dor no braco e vou ter que voltar medico pra ver isso"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,cheguei de ambulancia transferencia e nao sabiam onde minha filha iria em qual leito e uti ela nao ficou na neonatal ela ficou na pediatrica
QUEIXA,TOTEM,FALHA NO APARELHO,nunca consigo usar o totem para inpressao da pulseira
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora
QUEIXA,RECEPÇAO,QUALIDADE,pessimo atendimento!
QUEIXA,RECEPÇAO,QUALIDADE,"porque chegamos as 6h e ja era proximo da troca do plantao que era as 7h entao a ficha da minha ficha so foi feita apos a troca do plantao com a equipe que assumiu as 7h, tanto que se voces identificarem vao ver o horario que foi feita a biometria, porem por recomendacao da equipe medica foi solicita que eu chegasse na unidade as 6h da manha e eu cheguei antes disso."
QUEIXA,RECEPÇAO,QUALIDADE,a demora no atendimento
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"estou com um tumor na perna, precisando fazer a cirurgia de urgencia, fiz a consulta com dr juarez ainda nao recebi nada sobre a cirurgia e tem urgencia. ja estou procurando o sus para ver se faz no hospital laureano"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"estava enternado no luiz de franca e o exame de endoscopia foi encaminhado para outro hospital que nao era o antonio prudente, mais levaram a gente pra la, cheio de pessoas idosas, o medico nao fez logo a biopsia, so indoscopia basica, e quando terminou ainda tive que espera quase 40 minutos pela ambulancia pra leva a gente de volta, meu filho autista de 6 anos pesando um pouco mais de 30 kl nos meus bracos ja se agonianhando por esta la cheio de gente entrando e saindo da sala"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,a falta de leito a espera e muito grande
QUEIXA,ADMINISTRATIVO,QUALIDADE,"a pessoa que procura um hospital e porque nao esta se sentindo bem e para tudo tem que colocar digital, como se a identidade e a carteira do plano nao service para nada."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,paciente relata que teve muita demora do momento da internacao ate a hora da cirurgia.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,paciente relata que teve muita demora do momento da internacao ate a hora da cirurgia.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,RECEPÇAO,QUALIDADE,ignorantes
QUEIXA,RECEPÇAO,QUALIDADE,estava desorientada
QUEIXA,RECEPÇAO,ACOLHIMENTO,as pessoas sao mal preparadas para lidar com os clientes. sao grossas e o processo e muito mal definido.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demara para ser atendido muito lento
QUEIXA,RECEPÇAO,ACOLHIMENTO,"me passaram o endereco de uma das recepcoes, mas era em outra"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,ate o momento nao saiu o resultado da biopsia
QUEIXA,RECEPÇAO,ACOLHIMENTO,recepcionista com informacoes divergentes em relacao a autorizacao de internacao e pouco pro ativa
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora de quase 1 hora para ser atendida devido a falta do sistema
QUEIXA,RECEPÇAO,ACOLHIMENTO,a chegada ao hospital foi otima e bem receptivo os profissionais.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,boa instalacao mas muitos percalco para realizar o procedimento
QUEIXA,MAQUEIRO,TEMPO DE ESPERA,"espera no corredor, me colocaram em uma maca no meio do corredor, mesmo quando ja estava internada continuei na maca e nem fui pro local de internacao."
QUEIXA,RECEPÇAO,ACOLHIMENTO,falta de comunicacao
QUEIXA,ADMINISTRATIVO,FALTA DE MATERIAIS,"tive um atraso por conta que alguns instrumentos estavam em falta, a moca disse que demorou o meu procedimento por conta disso!"
QUEIXA,RECEPÇAO,QUALIDADE,pessimo servico muita conversa pouco atendimento
